1788589648,435.24,86,93475,66
1788589653,408.07,82,93475,67
1788589658,380.68,86,93475,66
1788589663,433.16,91,93475,67
1788589668,379.04,87,93475,66
1788589673,451.49,87,93475,68
1788589678,459.26,86,93475,66
1788589683,427.77,72,93475,69
1788589688,409.13,97,93475,70
1788589693,408.10,84,93475,67
1788589698,409.82,88,93475,67
1788589703,407.73,86,93475,67
1788589708,386.29,86,93475,67
1788589713,407.98,91,93475,67
1788589718,380.22,85,93475,66
1788589723,414.21,87,93475,67
1788589728,409.63,88,93475,67
1788589734,405.85,87,93475,67
1788589739,423.97,89,93475,67
1788589744,409.21,91,93475,67
1788589749,385.99,86,93475,66
1788589754,413.65,76,93475,70
1788589759,388.92,87,93475,67
1788589764,402.88,82,93475,66
1788589769,406.19,70,93475,71
1788589774,352.74,73,93475,65
1788589779,337.62,74,93475,65
1788589784,340.58,71,93475,64
1788589789,350.90,75,93475,64
1788589794,390.37,80,93475,65
1788589799,344.98,76,93475,64
1788589804,350.24,83,93475,64
1788589809,355.92,83,93475,63
1788589814,373.92,84,93475,66
1788589819,343.50,75,93475,64
1788589824,379.90,87,93475,65
1788589829,382.24,100,93475,69
1788589834,415.46,95,93475,69
1788589839,345.20,67,93475,64
1788589844,391.79,100,93475,71
1788589849,389.19,79,93475,65
1788589854,394.44,85,93475,66
1788589859,354.36,77,93475,64
1788589864,382.17,78,93475,64
1788589869,356.86,79,93475,65
1788589874,365.14,84,93475,64
1788589879,407.28,92,93475,67
1788589884,372.07,89,93475,65
1788589889,406.23,83,93475,64
1788589894,305.67,67,93475,62
1788589900,345.09,64,93475,63
1788589905,298.84,66,93475,63
1788589910,371.64,70,93475,63
1788589915,384.75,80,93475,63
1788589920,344.59,82,93475,63
1788589925,371.83,90,93475,64
1788589930,391.49,80,93475,65
1788589935,408.47,76,93475,64
1788589940,373.80,82,93475,64
1788589945,412.68,95,93475,67
1788589950,392.21,68,93475,68
1788589955,384.76,79,93475,64
1788589960,417.29,77,93475,65
1788589965,411.59,88,93475,65
1788589970,391.91,79,93475,65
1788589975,419.73,84,93475,65
1788589980,367.99,86,93475,65
1788589985,389.83,83,93475,65
1788589990,422.11,85,93475,65
1788589995,400.51,85,93475,66
1788590000,393.60,83,93475,65
1788590005,406.70,85,93475,65
1788590010,364.89,79,93475,65
1788590015,397.25,81,93475,65
1788590020,393.82,83,93475,65
1788590025,412.56,88,93475,66
1788590030,437.83,85,93475,66
1788590035,399.76,84,93475,66
1788590040,400.00,88,93475,66
1788590045,409.04,89,93475,67
1788590050,403.56,88,93475,66
1788590055,400.06,87,93475,66
1788590060,412.14,85,93475,66
1788590066,431.81,86,93475,67
1788590071,426.21,92,93475,71
1788590076,419.01,88,93475,67
1788590081,403.29,84,93475,66
1788590086,383.16,86,93475,67
1788590091,384.77,87,93475,67
1788590096,376.48,84,93475,66
1788590101,438.25,87,93475,67
1788590106,429.49,88,93475,68
1788590111,409.60,89,93475,67
1788590116,399.81,85,93475,67
1788590121,385.01,86,93475,67
1788590126,402.14,82,93475,67
1788590131,383.43,84,93475,67
1788590136,416.17,86,93475,67
1788590141,386.52,90,93475,67
1788590146,382.52,89,93475,67
1788590151,377.04,87,93475,66
1788590156,380.50,60,93475,65
1788590161,412.02,81,93475,67
1788590166,433.40,89,93475,69
1788590171,409.12,84,93475,67
1788590176,419.48,91,93475,67
1788590181,418.32,88,93475,67
1788590186,419.47,87,93475,67
1788590191,419.05,90,93475,67
1788590196,391.80,89,93475,67
1788590201,393.62,86,93475,67
1788590206,404.89,86,93475,67
1788590211,401.78,88,93475,67
1788590216,406.93,87,93475,67
1788590221,387.46,85,93475,67
1788590226,412.54,100,93475,72
1788590231,411.02,87,93475,67
1788590237,424.28,86,93475,67
1788590242,388.57,86,93475,67
1788590247,389.74,91,93475,67
1788590252,386.27,87,93475,67
1788590257,384.34,89,93475,67
1788590262,426.47,85,93475,68
1788590267,441.58,91,93475,68
1788590272,409.75,88,93475,67
1788590277,415.45,88,93475,67
1788590282,407.19,88,93475,68
1788590287,421.73,83,93475,72
1788590292,409.56,97,93475,70
1788590297,410.89,84,93475,68
1788590302,412.27,89,93475,68
1788590307,386.63,89,93475,67
1788590312,429.97,88,93475,72
1788590317,429.06,81,93475,68
1788590322,442.59,87,93475,68
1788590327,436.83,85,93475,68
1788590332,388.95,88,93475,67
1788590337,458.43,86,93475,68
1788590342,500.66,90,93475,70
1788590347,415.58,100,93475,73
1788590352,412.62,88,93475,67
1788590357,413.47,88,93475,68
1788590362,420.95,84,93475,68
1788590367,414.18,90,93475,69
1788590372,415.29,87,93475,68
1788590377,421.27,80,93475,72
1788590382,415.94,90,93475,68
1788590387,416.30,89,93475,68
1788590392,425.42,87,93475,68
1788590397,405.97,100,93475,72
1788590402,391.53,90,93475,67
1788590407,388.30,88,93475,67
1788590413,389.82,88,93475,67
1788590418,438.82,99,93475,73
1788590423,414.87,91,93475,68
1788590428,411.10,80,93475,68
1788590433,418.67,87,93475,67
1788590438,416.29,89,93475,67
1788590443,392.25,88,93475,67
1788590448,390.36,89,93475,68
1788590453,389.08,89,93475,68
1788590458,385.27,69,93475,65
1788590463,390.42,88,93475,67
1788590468,385.58,88,93475,67
1788590473,411.62,88,93475,67
1788590478,419.67,88,93475,68
1788590483,426.36,89,93475,68
1788590488,391.62,91,93475,67
1788590493,425.94,89,93475,68
1788590498,388.93,84,93475,68
1788590503,391.20,87,93475,67
1788590508,412.31,85,93475,68
1788590513,423.86,88,93475,68
1788590518,400.35,89,93475,68
1788590523,416.43,89,93475,67
1788590528,426.85,84,93475,68
1788590533,409.29,84,93475,70
1788590538,389.67,90,93475,67
1788590543,421.32,89,93475,71
1788590548,418.49,97,93475,71
1788590553,427.76,89,93475,68
1788590558,406.87,96,93475,69
1788590563,416.63,86,93475,67
1788590568,392.38,84,93475,67
1788590573,390.37,88,93475,67
1788590579,391.26,91,93475,67
1788590584,420.42,91,93475,67
1788590589,407.94,85,93475,67
1788590594,408.09,89,93475,67
1788590599,408.83,91,93475,67
1788590604,416.87,88,93475,68
1788590609,421.56,88,93475,68
1788590614,441.98,88,93475,69
1788590619,409.22,86,93475,68
1788590624,415.71,87,93475,68
1788590629,416.10,85,93475,68
1788590634,393.93,90,93475,67
1788590639,412.42,97,93475,72
1788590644,415.89,90,93475,68
1788590649,424.77,93,93475,72
1788590654,436.16,90,93475,68
1788590659,390.27,90,93475,68
1788590664,420.94,75,93475,71
1788590669,518.75,93,93475,74
1788590674,433.68,90,93475,68
1788590679,415.30,89,93475,68
1788590684,417.89,87,93475,67
1788590689,423.69,89,93475,68
1788590694,384.60,85,93475,68
1788590699,417.82,97,93475,70
1788590704,449.17,98,93475,73
1788590709,408.76,88,93475,68
1788590714,383.03,87,93475,68
1788590719,415.54,87,93475,68
1788590724,444.38,77,93475,73
1788590729,388.61,89,93475,67
1788590734,408.40,100,93475,73
1788590739,401.50,84,93475,72
1788590745,416.34,88,93475,68
1788590750,398.21,90,93475,68
1788590755,392.56,89,93475,67
1788590760,411.45,87,93475,67
1788590765,438.89,89,93475,68
1788590770,424.86,85,93475,68
1788590775,390.40,88,93475,68
1788590780,392.44,89,93475,68
1788590785,425.28,90,93475,67
1788590790,415.35,85,93475,67
1788590795,400.89,89,93475,67
1788590800,445.33,100,93475,73
1788590805,418.32,88,93475,68
1788590810,419.63,90,93475,67
1788590815,430.12,89,93475,68
1788590820,428.14,89,93475,68
1788590825,416.22,88,93475,68
1788590830,437.29,89,93475,68
1788590835,395.45,91,93475,69
1788590840,412.69,89,93475,68
1788590845,398.93,87,93475,67
1788590850,419.43,89,93475,67
1788590855,424.81,90,93475,68
1788590860,412.09,84,93475,70
1788590865,389.53,89,93475,68
1788590870,427.58,88,93475,68
1788590875,422.76,86,93475,68
1788590880,394.33,87,93475,68
1788590885,394.09,90,93475,67
1788590890,414.70,100,93475,72
1788590895,399.83,84,93475,66
1788590900,421.53,84,93475,68
1788590905,436.18,83,93475,68
1788590910,419.53,82,93475,72
1788590916,417.87,77,93475,70
1788590921,418.18,89,93475,68
1788590926,425.48,88,93475,71
1788590931,392.79,89,93475,68
1788590936,391.45,85,93475,68
1788590941,391.84,88,93475,68
1788590946,413.10,77,93475,67
1788590951,439.95,91,93475,68
1788590956,416.43,89,93475,69
1788590961,391.79,88,93475,67
1788590966,387.24,86,93475,68
1788590971,448.03,92,93475,70
1788590976,421.77,84,93475,68
1788590981,417.28,88,93475,68
1788590986,416.60,89,93475,68
1788590991,424.44,88,93475,68
1788590996,391.60,91,93475,68
1788591001,409.65,85,93475,68
1788591006,414.42,86,93475,68
1788591011,414.72,85,93475,68
1788591016,389.53,89,93475,68
1788591021,391.01,85,93475,67
1788591026,388.45,85,93475,67
1788591031,422.34,90,93475,68
1788591036,411.44,90,93475,68
1788591041,388.90,84,93475,67
1788591046,434.67,87,93475,68
1788591051,399.54,88,93475,67
1788591056,392.81,90,93475,68
1788591061,439.41,77,93475,66
1788591066,417.16,76,93475,70
1788591071,411.67,89,93475,68
1788591076,425.61,73,93475,70
1788591082,391.78,89,93475,68
1788591087,426.77,89,93475,68
1788591092,390.41,90,93475,67
1788591097,391.54,89,93475,68
1788591102,392.85,86,93475,67
1788591107,409.46,83,93475,67
1788591112,426.95,90,93475,68
1788591117,440.73,88,93475,68
1788591122,389.70,88,93475,67
1788591127,423.42,90,93475,68
1788591132,456.43,84,93475,69
1788591137,421.72,89,93475,68
1788591142,415.63,89,93475,68
1788591147,392.79,78,93475,67
1788591152,401.39,89,93475,67
1788591157,411.96,88,93475,68
1788591162,403.70,89,93475,68
1788591167,420.21,85,93475,67
1788591172,386.79,87,93475,67
1788591177,391.81,90,93475,68
1788591182,406.40,97,93475,69
1788591187,416.58,88,93475,68
1788591192,392.03,90,93475,67
1788591197,407.85,89,93475,68
1788591202,404.94,89,93475,68
1788591207,390.02,89,93475,68
1788591212,389.33,90,93475,67
1788591217,390.63,88,93475,67
1788591222,395.09,89,93475,67
1788591227,408.02,89,93475,67
1788591232,416.99,86,93475,68
1788591237,437.38,89,93475,68
1788591242,416.86,88,93475,68
1788591248,435.93,89,93475,68
1788591253,419.42,90,93475,68
1788591258,419.34,90,93475,68
1788591263,413.30,96,93475,72
1788591268,393.32,91,93475,68
1788591273,443.12,89,93475,68
1788591278,419.51,90,93475,68
1788591283,440.14,88,93475,69
1788591288,415.58,84,93475,68
1788591293,393.51,88,93475,68
1788591298,418.12,88,93475,68
1788591303,393.46,71,94023,70
1788591308,452.49,89,94023,69
1788591313,415.37,90,94023,68
1788591318,460.52,99,94023,73
1788591323,389.84,83,94023,68
1788591328,422.58,90,94023,68
1788591333,420.66,88,94023,68
1788591338,408.36,86,94023,68
1788591343,417.20,89,94023,68
1788591348,392.60,88,94023,68
1788591353,424.51,83,94023,68
1788591358,393.08,88,94023,68
1788591363,393.04,84,94023,67
1788591368,419.42,90,94023,68
1788591373,417.36,90,94023,68
1788591378,389.27,88,94023,68
1788591383,391.02,88,94023,68
1788591388,415.50,86,94023,68
1788591393,392.47,86,94023,68
1788591398,460.43,85,94023,68
1788591403,393.17,90,94023,68
1788591408,392.31,90,94023,68
1788591414,421.83,82,94023,71
1788591419,437.86,88,94023,68
1788591424,391.28,88,94023,68
1788591429,445.20,90,94023,69
1788591434,391.25,90,94023,68
1788591439,388.13,75,94023,69
1788591444,412.61,97,94023,70
1788591449,432.75,100,94023,73
1788591454,403.15,88,94023,68
1788591459,410.41,90,94023,69
1788591464,416.61,89,94023,68
1788591469,411.97,88,94023,67
1788591474,415.79,89,94023,68
1788591479,441.02,88,94023,68
1788591484,410.28,89,94023,68
1788591489,404.42,88,94023,67
1788591494,417.10,87,94023,68
1788591499,409.58,84,94023,67
1788591504,426.14,86,94023,70
1788591509,393.55,89,94023,67
1788591514,421.71,98,94023,71
1788591519,412.05,88,94023,68
1788591524,417.52,89,94023,68
1788591529,434.42,79,94023,72
1788591534,440.38,97,94023,72
1788591539,389.27,84,94023,68
1788591544,437.78,90,94023,69
1788591549,430.47,88,94023,68
1788591554,439.65,89,94023,69
1788591559,395.17,89,94023,68
1788591564,391.30,88,94023,68
1788591569,422.27,89,94023,68
1788591574,416.17,75,94023,69
1788591580,446.18,93,94023,70
1788591585,415.37,86,94023,68
1788591590,404.66,86,94023,68
1788591595,419.24,88,94023,68
1788591600,428.49,89,94023,69
1788591605,422.87,93,94023,70
1788591610,394.51,82,94023,72
1788591615,428.28,89,94023,69
1788591620,424.53,89,94023,69
1788591625,419.70,88,94023,68
1788591630,432.82,87,94023,72
1788591635,417.92,89,94023,70
1788591640,422.53,89,94023,68
1788591645,408.81,92,94023,73
1788591650,390.02,87,94023,68
1788591655,391.32,89,94023,68
1788591660,442.07,91,94023,69
1788591665,421.07,89,94023,68
1788591670,410.20,83,94023,68
1788591675,385.81,83,94023,68
1788591680,412.74,87,94023,68
1788591685,390.72,89,94023,68
1788591690,468.74,90,94023,70
1788591695,392.70,88,94023,68
1788591700,416.79,88,94023,68
1788591705,444.41,92,94023,70
1788591710,447.34,93,94023,70
1788591715,394.38,91,94023,68
1788591720,429.88,100,94023,69
1788591725,425.94,89,94023,68
1788591730,390.55,86,94023,68
1788591735,432.95,89,94023,69
1788591740,438.89,87,94023,68
1788591746,411.53,89,94023,68
1788591751,406.58,89,94023,68
1788591756,408.20,88,94023,68
1788591761,388.90,87,94023,68
1788591766,430.20,89,94023,68
1788591771,406.71,81,94023,68
1788591776,400.71,90,94023,68
1788591781,417.04,90,94023,68
1788591786,416.08,89,94023,68
1788591791,419.43,90,94023,68
1788591796,394.58,88,94023,68
1788591801,393.55,91,94023,66
1788591806,414.22,89,94023,68
1788591811,422.19,89,94023,68
1788591816,421.79,84,94023,68
1788591821,437.16,88,94023,68
1788591826,409.19,89,94023,68
1788591831,438.95,89,94023,69
1788591836,414.01,87,94023,68
1788591841,440.25,100,94023,73
1788591846,396.29,88,94023,68
1788591851,395.38,90,94023,68
1788591856,445.05,89,94023,69
1788591861,442.60,86,94023,68
1788591866,415.26,89,94023,68
1788591871,392.01,90,94023,68
1788591876,403.17,85,94023,68
1788591881,432.54,90,94023,69
1788591886,412.80,84,94023,68
1788591891,408.62,94,94023,73
1788591896,425.64,89,94023,69
1788591901,442.54,88,94023,69
1788591907,448.01,83,94023,68
1788591912,443.71,90,94023,69
1788591917,391.88,86,94023,68
1788591922,431.20,85,94023,71
1788591927,407.17,85,94023,73
1788591932,414.09,100,94023,73
1788591937,422.53,82,94023,72
1788591942,456.18,91,94023,70
1788591947,414.68,89,94023,68
1788591952,417.78,97,94023,73
1788591957,416.22,90,94023,68
1788591962,396.14,89,94023,68
1788591967,418.75,88,94023,68
1788591972,389.52,86,94023,68
1788591977,397.25,79,94023,72
1788591982,392.20,88,94023,68
1788591987,414.87,90,94023,68
1788591992,422.37,88,94023,68
1788591997,392.03,88,94023,68
1788592002,397.72,89,94023,68
1788592007,426.05,91,94023,69
1788592012,427.12,89,94023,69
1788592017,416.38,88,94023,69
1788592022,393.23,89,94023,68
1788592027,393.71,89,94023,68
1788592032,412.07,91,94023,69
1788592037,421.45,86,94023,68
1788592042,425.05,84,94023,67
1788592047,397.40,91,94023,68
1788592052,420.69,85,94023,68
1788592057,418.18,89,94023,68
1788592062,426.60,89,94023,69
1788592067,393.04,89,94023,68
1788592073,420.31,88,94023,68
1788592078,397.68,88,94023,68
1788592083,390.44,89,94023,68
1788592088,424.11,89,94023,69
1788592093,440.60,90,94023,69
1788592098,416.28,88,94023,68
1788592103,430.17,79,94023,69
1788592108,412.77,88,94023,68
1788592113,417.53,86,94023,68
1788592118,397.26,89,94023,68
1788592123,418.84,87,94023,69
1788592128,394.75,88,94023,69
1788592133,415.31,89,94023,68
1788592138,395.44,90,94023,68
1788592143,426.23,89,94023,69
1788592148,432.43,89,94023,69
1788592153,392.09,85,94023,68
1788592158,444.55,89,94023,69
1788592163,461.02,88,94023,69
1788592168,426.17,89,94023,69
1788592173,421.97,90,94023,69
1788592178,420.82,89,94023,69
1788592183,412.88,87,94023,72
1788592188,390.73,89,94023,69
1788592193,443.80,87,94023,69
1788592198,440.74,89,94023,69
1788592203,416.98,86,94023,68
1788592208,410.55,87,94023,69
1788592213,392.38,84,94023,68
1788592218,389.14,88,94023,68
1788592223,392.04,86,94023,68
1788592228,388.71,88,94023,68
1788592234,417.67,88,94023,68
1788592239,388.47,80,94023,68
1788592244,415.86,88,94023,68
1788592249,438.14,100,94023,73
1788592254,394.57,89,94023,68
1788592259,422.33,100,94023,70
1788592264,392.10,89,94023,68
1788592269,399.39,88,94023,68
1788592274,421.53,88,94023,68
1788592279,407.21,85,94023,68
1788592284,417.67,79,94023,71
1788592289,398.67,72,94023,71
1788592294,430.69,88,94023,69
1788592299,419.78,89,94023,68
1788592304,393.11,89,94023,68
1788592309,423.89,89,94023,68
1788592314,418.44,89,94023,71
1788592319,410.58,90,94023,68
1788592324,390.66,88,94023,68
1788592329,430.46,87,94023,70
1788592334,416.65,87,94023,68
1788592339,415.07,88,94023,69
1788592344,417.39,84,94023,68
1788592349,406.35,88,94023,67
1788592354,398.04,88,94023,68
1788592359,391.39,86,94023,68
1788592364,392.14,89,94023,68
1788592369,411.66,89,94023,69
1788592374,417.27,79,94023,71
1788592379,423.43,89,94023,68
1788592384,423.92,91,94023,68
1788592389,425.63,85,94023,72
1788592394,391.86,90,94023,68
1788592400,431.00,89,94023,68
1788592405,412.65,90,94023,68
1788592410,443.66,97,94023,71
1788592415,392.37,88,94023,68
1788592420,440.14,67,94023,70
1788592425,444.52,89,94023,69
1788592430,414.70,89,94023,68
1788592435,416.00,87,94023,69
1788592440,388.02,86,94023,68
1788592445,411.55,84,94023,68
1788592450,423.99,77,94023,69
1788592455,415.35,93,94023,70
1788592460,392.09,89,94023,68
1788592465,452.80,90,94023,69
1788592470,385.90,86,94023,68
1788592475,415.93,88,94023,68
1788592480,423.12,74,94023,73
1788592485,416.74,76,94023,71
1788592490,420.98,88,94023,69
1788592495,419.42,82,94023,69
1788592500,418.37,87,94023,68
1788592505,393.81,81,94023,71
1788592510,413.53,89,94023,68
1788592515,390.22,87,94023,68
1788592520,399.82,85,94023,71
1788592525,392.44,88,94023,68
1788592530,390.67,86,94023,68
1788592535,417.30,72,94023,69
1788592540,392.18,91,94023,68
1788592545,384.19,88,94023,68
1788592550,417.40,86,94023,68
1788592555,450.85,90,94023,68
1788592560,408.26,87,94023,68
1788592566,386.16,90,94023,68
1788592571,419.37,89,94023,68
1788592576,418.31,89,94023,68
1788592581,420.66,84,94023,69
1788592586,385.50,64,94023,66
1788592591,397.79,89,94023,70
1788592596,416.05,88,94023,68
1788592601,411.29,90,94023,68
1788592606,426.73,89,94023,69
1788592611,393.32,89,94023,67
1788592616,390.99,89,94023,68
1788592621,422.70,100,94023,69
1788592626,413.97,87,94023,68
1788592631,405.46,89,94023,68
1788592636,391.63,89,94023,68
1788592641,389.21,86,94023,67
1788592646,397.15,91,94023,68
1788592651,440.97,89,94023,68
1788592656,414.53,89,94023,68
1788592661,413.14,64,94023,69
1788592666,413.51,90,94023,68
1788592671,392.60,87,94023,68
1788592676,442.64,89,94023,69
1788592681,417.99,88,94023,68
1788592686,431.88,100,94023,74
1788592691,392.88,90,94023,68
1788592696,408.24,88,94023,68
1788592701,386.63,71,94023,67
1788592706,418.37,89,94023,68
1788592711,436.91,90,94023,69
1788592716,390.17,89,94023,68
1788592721,418.73,90,94023,68
1788592726,460.58,89,94023,69
1788592732,437.75,88,94023,69
1788592737,393.77,88,94023,69
1788592742,416.37,87,94023,68
1788592747,459.64,89,94023,68
1788592752,452.82,94,94023,71
1788592757,407.08,90,94023,69
1788592762,419.51,80,94023,69
1788592767,395.53,88,94023,69
1788592772,414.64,89,94023,69
1788592777,391.92,90,94023,68
1788592782,394.40,77,94023,70
1788592787,454.20,91,94023,69
1788592792,422.87,88,94023,68
1788592797,444.13,87,94023,69
1788592802,392.04,88,94023,68
1788592807,415.18,90,94023,68
1788592812,408.41,88,94023,68
1788592817,447.57,100,94023,74
1788592822,435.21,88,94023,69
1788592827,410.34,87,94023,68
1788592832,396.44,89,94023,68
1788592837,424.52,88,94023,68
1788592842,414.85,90,94023,70
1788592847,425.10,87,94023,68
1788592852,417.02,97,94023,70
1788592857,430.38,88,94023,69
1788592862,423.33,88,94023,68
1788592867,402.73,89,94023,68
1788592872,424.04,90,94023,69
1788592877,407.30,87,94023,72
1788592882,410.93,88,94023,69
1788592887,407.18,90,94023,68
1788592893,424.95,89,94023,69
1788592898,426.36,88,94023,69
1788592903,428.26,89,94023,68
1788592908,420.22,90,94023,68
1788592913,398.86,87,94023,68
1788592918,394.19,91,94023,68
1788592923,393.27,90,94023,68
1788592928,390.92,87,94023,68
1788592933,420.80,88,94023,68
1788592938,439.02,86,94023,73
1788592943,417.66,90,94023,69
1788592948,423.88,73,94023,71
1788592953,421.00,88,94023,69
1788592958,416.38,87,94023,68
1788592963,414.68,88,94023,69
1788592968,398.66,89,94023,69
1788592973,392.89,86,94023,68
1788592978,395.03,89,94023,68
1788592983,416.27,89,94023,69
1788592988,440.22,97,94023,71
1788592993,444.69,88,94023,69
1788592998,417.92,89,94023,69
1788593003,412.16,79,94023,69
1788593008,387.31,90,94023,69
1788593013,431.51,89,94023,69
1788593018,417.32,90,94023,69
1788593023,413.21,89,94023,69
1788593028,395.85,91,94023,69
1788593033,425.28,85,94023,69
1788593038,415.30,89,94023,69
1788593043,391.64,87,94023,68
1788593048,412.59,96,94023,73
1788593054,417.67,90,94023,69
1788593059,390.31,89,94023,69
1788593064,387.96,86,94023,69
1788593069,445.62,89,94023,69
1788593074,440.75,97,94023,72
1788593079,430.66,84,94023,69
1788593084,392.99,88,94023,68
1788593089,418.37,89,94023,69
1788593094,413.02,89,94023,71
1788593099,389.55,83,94023,68
1788593104,389.48,88,94023,68
1788593109,415.38,84,94023,68
1788593114,392.47,86,94023,68
1788593119,436.74,90,94023,69
1788593124,420.62,89,94023,69
1788593129,421.42,89,94023,69
1788593134,423.45,82,94023,73
1788593139,418.11,89,94023,69
1788593144,422.45,89,94023,69
1788593149,392.39,88,94023,69
1788593154,416.15,90,94023,69
1788593159,412.83,86,94023,69
1788593164,408.66,91,94023,68
1788593169,381.76,85,94023,68
1788593174,428.80,89,94023,69
1788593179,414.18,90,94023,69
1788593184,409.63,92,94023,69
1788593189,411.91,89,94023,68
1788593194,411.18,87,94023,68
1788593199,392.09,86,94023,68
1788593204,390.08,91,94023,68
1788593209,395.64,90,94023,68
1788593214,435.48,90,94023,69
1788593220,413.18,89,94023,68
1788593225,427.85,76,94023,73
1788593230,420.52,89,94023,69
1788593235,391.10,86,94023,68
1788593240,411.11,87,94023,69
1788593245,444.76,89,94023,69
1788593250,441.76,91,94023,69
1788593255,396.97,89,94023,69
1788593260,392.44,88,94023,69
1788593265,419.51,86,94023,69
1788593270,446.54,93,94023,71
1788593275,423.70,84,94023,69
1788593280,392.56,90,94023,69
1788593285,420.75,88,94023,69
1788593290,442.99,83,94023,74
1788593295,418.41,95,94023,71
1788593300,420.01,88,94023,69
1788593305,424.41,83,94023,69
1788593310,390.49,89,94023,69
1788593315,432.20,89,94023,70
1788593320,410.98,90,94023,69
1788593325,391.97,86,94023,69
1788593330,419.86,89,94023,69
1788593335,415.81,90,94023,69
1788593340,414.76,90,94023,69
1788593345,418.46,91,94023,69
1788593350,434.20,89,94023,70
1788593355,429.91,91,94023,69
1788593360,416.05,88,94023,69
1788593365,421.65,100,94023,74
1788593370,414.74,90,94023,69
1788593375,450.02,89,94023,70
1788593380,414.01,89,94023,69
1788593386,432.09,89,94023,70
1788593391,389.86,86,94023,68
1788593396,419.77,88,94023,69
1788593401,424.26,88,94023,69
1788593406,394.40,86,94023,69
1788593411,416.92,88,94023,68
1788593416,426.73,88,94023,69
1788593421,391.83,89,94023,68
1788593426,442.53,89,94023,70
1788593431,402.71,90,94023,69
1788593436,419.82,88,94023,69
1788593441,406.42,90,94023,69
1788593446,408.57,85,94023,69
1788593451,393.89,88,94023,69
1788593456,434.34,89,94023,69
1788593461,410.05,88,94023,69
1788593466,421.56,89,94023,69
1788593471,438.04,89,94023,69
1788593476,414.02,90,94023,69
1788593481,424.40,95,94023,71
1788593486,392.48,88,94023,68
1788593491,395.12,85,94023,68
1788593496,394.15,90,94023,68
1788593501,394.27,91,94023,68
1788593506,395.52,90,94023,68
1788593511,392.32,85,94023,68
1788593516,333.94,0,94023,63
1788593521,60.67,0,4,57
1788593526,90.33,0,1486,56
1788593531,198.09,0,5616,56
1788593536,221.72,0,5616,56
1788593541,196.64,59,5744,57
1788593546,169.36,0,5872,54
1788593552,96.96,0,5944,52
1788593557,95.81,22,9592,53
1788593562,97.13,22,11864,50
1788593567,112.57,25,33464,49
1788593572,106.93,23,52120,51
1788593577,109.91,15,72632,48
1788593582,85.31,0,76504,47
1788593587,85.45,0,76504,46
1788593592,230.99,99,76818,51
1788593597,186.34,100,76820,51
1788593602,195.05,100,76820,51
1788593607,173.71,100,77076,50
1788593612,318.34,69,77086,54
1788593617,431.97,84,77088,60
1788593622,405.52,96,77092,57
1788593627,429.17,61,77092,57
1788593632,287.06,0,77092,54
1788593637,440.80,92,77092,64
1788593642,426.65,63,77092,61
1788593647,442.83,92,77096,66
1788593652,217.29,99,77096,59
1788593657,426.32,84,77096,66
1788593662,437.73,80,77096,67
1788593667,423.25,93,77110,67
1788593672,445.75,71,77122,68
1788593677,452.79,93,77122,68
1788593682,446.08,94,77122,69
1788593687,450.76,92,77144,69
1788593692,454.94,80,77144,71
1788593697,520.62,99,78008,74
1788593702,379.51,0,78008,63
1788593707,450.17,92,78012,70
1788593712,452.97,93,78018,71
